Paper title,Paper link,Year of publishing,Number of citations,Keywords,Relevant for study,Duplicate,Reviewer,Applicable/Non Applicable,Reason for choosing/ not choosing the research paper
"Non-von-neumann heap for better streaming, capturing and storing of raw 8K video data",https://ieeexplore.ieee.org/abstract/document/8120657/,2017.0,0,"""Optane"" ""Data+Structure""",No,not duplicate,,,
Practical Persistent Multi-word Compare-and-Swap Algorithms for Many-core CPUs,https://www.jstage.jst.go.jp/article/ipsjjip/32/0/32_1003/_article/-char/ja/,2024.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Extending Memory Capacity in Modern Consumer Systems With Emerging Non-Volatile Memory: Experimental Analysis and Characterization Using the Intel Optane …,https://ieeexplore.ieee.org/abstract/document/10258271/,2023.0,2,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
B3-Tree: Byte-Addressable Binary B-Tree for Persistent Memory,https://dl.acm.org/doi/abs/10.1145/3394025,2020.0,18,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Flat combining for non-volatile main memory,https://elib.uni-stuttgart.de/server/api/core/bitstreams/eb4bf4bc-2403-4801-87e7-eafbd5d58cd8/content,2025.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
An efficient dynamic analysis tool for checking durable linearizability,https://ieeexplore.ieee.org/abstract/document/9392904/,2021.0,1,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
GPM: Leveraging Persistent Memory from a GPU,https://akkamath.github.io/files/NVMW22_GPM.pdf,,0,"""Optane"" ""Data+Structure""",No,not duplicate,,,
Spitfire: A three-tier buffer manager for volatile and non-volatile memory,https://dl.acm.org/doi/abs/10.1145/3448016.3452819,2021.0,60,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Flexhm: A practical system for heterogeneous memory with flexible and efficient performance optimizations,https://dl.acm.org/doi/abs/10.1145/3565885,2022.0,5,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Blaze: Fast graph processing on fast SSDs,https://ieeexplore.ieee.org/abstract/document/10046050/,2022.0,9,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
When tree meets hash: reducing random reads for index structures on persistent memories,https://dl.acm.org/doi/abs/10.1145/3588959,2023.0,5,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Closing the performance gap between dram and pm for in-memory index structures,https://par.nsf.gov/servlets/purl/10222958,2020.0,4,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
A spatial index for hybrid storage,https://dl.acm.org/doi/abs/10.1145/3331076.3331091,2019.0,7,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Understanding and optimizing persistent memory allocation,https://dl.acm.org/doi/abs/10.1145/3381898.3397212,2020.0,63,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Optimizing large-scale plasma simulations on persistent memory-based heterogeneous memory with effective data placement across memory hierarchy,https://dl.acm.org/doi/abs/10.1145/3447818.3460356,2021.0,23,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
DPTree: Differential indexing for persistent memory,https://dl.acm.org/doi/abs/10.14778/3372716.3372717,2019.0,94,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
GPU4FS: A Graphics Processor-Accelerated File System,https://os.itec.kit.edu/downloads/2022_MA_Maucher_GPU4FS.pdf,2022.0,1,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
HR-Tree: A Hybrid PMem-DRAM and Write-Optimized R-Tree for Spatial Data Storage,https://link.springer.com/chapter/10.1007/978-981-96-1093-8_8,2024.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
QuickCheck: Using speculation to reduce the overhead of checks in nvm frameworks,https://dl.acm.org/doi/abs/10.1145/3313808.3313822,2019.0,11,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Autotm: Automatic tensor movement in heterogeneous memory systems using integer linear programming,https://dl.acm.org/doi/abs/10.1145/3373376.3378465,2020.0,91,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
An architecture for memory centric active storage (MCAS),https://arxiv.org/abs/2103.00007,2021.0,8,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Experience and performance of persistent memory for the DUNE data acquisition system,https://ieeexplore.ieee.org/abstract/document/9443101/,2021.0,6,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Flexible and effective object tiering for heterogeneous memory systems,https://dl.acm.org/doi/abs/10.1145/3708540,2025.0,2,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
A model for scalable and balanced accelerators for graph processing,https://ieeexplore.ieee.org/abstract/document/9928529/,2022.0,4,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
[C] Efficient state management with persistent memory,,2024.0,2,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Persistent memory disaggregation for cloud-native relational databases,https://dl.acm.org/doi/abs/10.1145/3582016.3582055,2023.0,17,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
[C] Viper: An efficient hybrid PMem-DRAM key-value store,,2021.0,103,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Enhancing endurance of ssd based high-performance storage systems using emerging nvm technologies,https://ieeexplore.ieee.org/abstract/document/9150324/,2020.0,8,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Portus: Efficient dnn checkpointing to persistent memory with zero-copy,https://ieeexplore.ieee.org/abstract/document/10630969/,2024.0,1,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Morning Tutorial 1: Persistent Memory Programming on Conventional Hardware,https://www.usenix.org/conference/fast20/presentation/kelly,2020.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
SpacKV: A Pmem-Aware Key-Value Separation Store Based on LSM-Tree,https://link.springer.com/chapter/10.1007/978-3-031-21395-3_30,2022.0,2,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
The performance power of software combining in persistence,https://dl.acm.org/doi/abs/10.1145/3503221.3508426,2022.0,15,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Recoverable Mutual Exclusion in Detectable Lock-Based Data Structures,https://uwspace.uwaterloo.ca/bitstreams/88ba5573-9ac1-4846-90c5-b0f221a0cce5/download,2024.0,0,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Storage Systems (StoSys) XM_0092 Lecture 6: Byte-Addressable Persistent Memories,https://animeshtrivedi.github.io/files/2020/stosys/2020-stosys-lecture6-pmem.pdf,,0,"""Optane"" ""Data+Structure""",No,not duplicate,,,
[C] STRUCTURALLY POLYMORPHIC DATA REPLICATION IN SCALE-UP HYBRID-MEMORY DBMS,,,0,"""Optane"" ""Data+Structure""",No,not duplicate,,,
MULTI-CLOCK: Dynamic tiering for hybrid memory systems,https://par.nsf.gov/servlets/purl/10401077,2022.0,31,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
NVM-based energy and cost efficient hpc clusters,https://dl.acm.org/doi/abs/10.1145/3488423.3519330,2025.0,3,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
"Reducing the Footprint of Main Memory HTAP Systems: Removing, Compressing, Tiering, and Ignoring Data.",https://ceur-ws.org/Vol-2175/paper10.pdf,2018.0,4,"""Optane"" ""Data+Structure""",No,not duplicate,,,
A Concise Concurrent B+-Tree for Persistent Memory,https://dl.acm.org/doi/abs/10.1145/3638717,2024.0,4,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
In Situ Visualization With Temporal Caching,https://ieeexplore.ieee.org/abstract/document/9388894/,2021.0,8,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Hyperkv: a high performance concurrent key-value store for persistent memory,https://ieeexplore.ieee.org/abstract/document/9644903/,2021.0,1,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
DOMe: A deduplication optimization method for the NewSQL database backups,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0185189,2017.0,5,"""Optane"" ""Data+Structure""",No,not duplicate,,,
Enforcing crash consistency of evolving network analytics in non-volatile main memory systems,https://ieeexplore.ieee.org/abstract/document/8891626/,2019.0,7,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
CADedup: High-performance consistency-aware deduplication based on persistent memory,https://ieeexplore.ieee.org/abstract/document/9978314/,2022.0,4,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Nap: A {Black-Box} approach to {NUMA-Aware} persistent memory indexes,https://www.usenix.org/conference/osdi21/presentation/wang-qing,2021.0,51,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
MaPHeA: A lightweight memory hierarchy-aware profile-guided heap allocation framework,https://dl.acm.org/doi/abs/10.1145/3461648.3463844,2021.0,13,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Non-volatile memory accelerated geometric multi-scale resolution analysis,https://ieeexplore.ieee.org/abstract/document/9622854/,2021.0,4,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Towards low-latency I/O services for mixed workloads using ultra-low latency SSDs,https://dl.acm.org/doi/abs/10.1145/3524059.3532378,2022.0,12,"""Optane"" ""Data+Structure""",Yes,not duplicate,,,
Large-scale in-memory analytics on Intel® Optane™ DC persistent memory,https://dl.acm.org/doi/abs/10.1145/3399666.3399933,2020.0,45,"""Optane"" ""Database""",Yes,duplicate,,,
Lessons learned from the early performance evaluation of Intel optane DC persistent memory in DBMS,https://dl.acm.org/doi/abs/10.1145/3399666.3399898,2020.0,46,"""Optane"" ""Database""",Yes,not duplicate,,,
Basic performance measurements of the intel optane DC persistent memory module,https://arxiv.org/abs/1903.05714,2019.0,627,"""Optane"" ""Database""",Yes,duplicate,,,
Exploring performance characteristics of the optane 3d xpoint storage technology,https://dl.acm.org/doi/abs/10.1145/3372783,2020.0,48,"""Optane"" ""Database""",Yes,duplicate,,,
Exploiting intel optane persistent memory for full text search,https://dl.acm.org/doi/abs/10.1145/3459898.3463906,2021.0,14,"""Optane"" ""Database""",Yes,duplicate,,,
Single machine graph analytics on massive datasets using intel optane dc persistent memory,https://arxiv.org/abs/1904.07162,2019.0,104,"""Optane"" ""Database""",Yes,duplicate,,,
Baidu Feed Stream Services Restructures Its In-Memory Database with Intel® Optane™ Technology,https://www.intel.com/content/dam/www/public/us/en/documents/case-studies/baidu-feed-case-study.pdf,2020.0,3,"""Optane"" ""Database""",Yes,duplicate,,,
Performance characterization of a dram-nvm hybrid memory architecture for hpc applications using intel optane dc persistent memory modules,https://dl.acm.org/doi/abs/10.1145/3357526.3357541,2019.0,81,"""Optane"" ""Database""",Yes,duplicate,,,
An empirical evaluation of nvm-aware file systems on intel optane dc persistent memory modules,https://www.mdpi.com/2079-9292/10/16/1977,2021.0,13,"""Optane"" ""Database""",Yes,duplicate,,,
NVM in Data Storage: A Post-Optane Future,https://dl.acm.org/doi/abs/10.1145/3731454,2025.0,0,"""Optane"" ""Database""",Yes,duplicate,,,
Reducing relational database performance bottlenecks using 3D XPoint storage technology,https://ieeexplore.ieee.org/abstract/document/8456140/,2018.0,12,"""Optane"" ""Database""",No,not duplicate,,,
Writes hurt: Lessons in cache design for optane nvram,https://dl.acm.org/doi/abs/10.1145/3542929.3563461,2022.0,8,"""Optane"" ""Database""",Yes,duplicate,,,
Performance evaluation of intel optane memory for managed workloads,https://dl.acm.org/doi/abs/10.1145/3451342,2021.0,28,"""Optane"" ""Database""",Yes,not duplicate,,,
PerMA-bench: benchmarking persistent memory access,https://dl.acm.org/doi/abs/10.14778/3551793.3551807,2022.0,26,"""Optane"" ""Database""",Yes,duplicate,,,
BPTree: An optimized index with batch persistence on optane DC PM,https://link.springer.com/chapter/10.1007/978-3-030-73200-4_32,2021.0,6,"""Optane"" ""Database""",Yes,duplicate,,,
Energy consumption evaluation of optane dc persistent memory for indexing data structures,https://ieeexplore.ieee.org/abstract/document/10106332/,2022.0,7,"""Optane"" ""Database""",Yes,duplicate,,,
Exploiting intel optane ssd for microsoft sql server,https://dl.acm.org/doi/abs/10.1145/3329785.3329916,2019.0,23,"""Optane"" ""Database""",Yes,duplicate,,,
NVM: Is it not very meaningful for databases?,https://www.research-collection.ethz.ch/handle/20.500.11850/630556,2023.0,7,"""Optane"" ""Database""",Yes,not duplicate,,,
Tair-PMem: a fully durable non-volatile memory database,https://dl.acm.org/doi/abs/10.14778/3554821.3554827,2022.0,17,"""Optane"" ""Database""",Yes,not duplicate,,,
An Empirical Performance Evaluation of Multiple Intel Optane Solid-State Drives,https://www.mdpi.com/2079-9292/10/11/1325,2021.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
Chameleondb: a key-value store for optane persistent memory,https://dl.acm.org/doi/abs/10.1145/3447786.3456237,2021.0,96,"""Optane"" ""Database""",Yes,duplicate,,,
Performance analysis of 3D XPoint SSDs in virtualized and non-virtualized environments,https://ieeexplore.ieee.org/abstract/document/8644859/,2018.0,19,"""Optane"" ""Database""",No,not duplicate,,,
4.6 Non-volatile Memory in Database Systems,https://drops.dagstuhl.de/storage/04dagstuhl-reports/volume11/issue06/21283/DagRep.11.6.38/DagRep.11.6.38.pdf#page=13,,0,"""Optane"" ""Database""",No,duplicate,,,
A performance study of optane persistent memory: From indexing data structures' perspective,https://msstconference.org/MSST-history/2020/Papers/02.APerformanceStudyOptane.pdf,2020.0,3,"""Optane"" ""Database""",Yes,duplicate,,,
An early evaluation of Intel's optane DC persistent memory module and its impact on high-performance scientific applications,https://dl.acm.org/doi/abs/10.1145/3295500.3356159,2019.0,93,"""Optane"" ""Database""",Yes,duplicate,,,
A large scale graph processing using Low Latency Optane SSD,https://www.researchgate.net/profile/Muhammad-Umair-18/publication/334049910_A_large_scale_graph_processing_using_Low_Latency_Optane_SSD/links/5f3a771f92851cd302fe1e55/A-large-scale-graph-processing-using-Low-Latency-Optane-SSD.pdf,2019.0,0,"""Optane"" ""Database""",Yes,duplicate,,,
High-availability in-memory key-value store using RDMA and Optane DCPMM,https://link.springer.com/article/10.1007/s11704-022-1123-8,2023.0,3,"""Optane"" ""Database""",Yes,not duplicate,,,
Early Experience of Utilizing Persistent Memory for Database Bulk Loading,http://157.82.157.21/new/uploads/publication_file/file/981/FAST_22_WiP_PM_for_Bulkload.pdf,,0,"""Optane"" ""Database""",No,duplicate,,,
Technical Perspective: Scaling Dynamic Hash Tables on Real Persistent Memory,https://dl.acm.org/doi/abs/10.1145/3471485.3471505,2021.0,0,"""Optane"" ""Database""",Yes,duplicate,,,
A performance study of optane persistent memory: from storage data structures' perspective,https://link.springer.com/article/10.1007/s42514-022-00123-x,2022.0,6,"""Optane"" ""Database""",Yes,duplicate,,,
Thread-specific Database Buffer Management in Multi-core NVM Storage Environments,http://nvmw.ucsd.edu/nvmw2021-program/nvmw2021-data/nvmw2021-paper5-final_version_your_extended_abstract.pdf,,0,"""Optane"" ""Database""",No,not duplicate,,,
Platform storage performance with 3D XPoint technology,https://ieeexplore.ieee.org/abstract/document/8003284/,2017.0,302,"""Optane"" ""Database""",No,duplicate,,,
Persistent memory research in the post-optane era,https://dl.acm.org/doi/abs/10.1145/3609308.3625268,2023.0,22,"""Optane"" ""Database""",Yes,duplicate,,,
{Side-Channel} Attacks on Optane Persistent Memory,https://www.usenix.org/conference/usenixsecurity23/presentation/liu-sihang,2023.0,23,"""Optane"" ""Database""",Yes,duplicate,,,
[C] BOPL: Batch Optimized Persistent List,,2019.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
How to use persistent memory in your database,https://arxiv.org/abs/2112.00425,2021.0,10,"""Optane"" ""Database""",Yes,not duplicate,,,
NF-Log: Revisiting Log Writes in Relational Database for Efficient Persistent Memory Utilization,https://dl.acm.org/doi/abs/10.1145/3555776.3577733,2023.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
[C] Efficient state management with persistent memory,,2024.0,2,"""Optane"" ""Database""",Yes,duplicate,,,
Towards MRAM Byte-Addressable Persistent Memory in Edge Database Systems.,https://ceur-ws.org/Vol-3462/ADMS3.pdf,2023.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
Persistent memory I/O primitives,https://dl.acm.org/doi/abs/10.1145/3329785.3329930,2019.0,126,"""Optane"" ""Database""",Yes,duplicate,,,
Designing a persistent-memory-native storage engine for SQL database systems,https://ieeexplore.ieee.org/abstract/document/9628842/,2021.0,1,"""Optane"" ""Database""",Yes,not duplicate,,,
Improving database performance by leveraging network-assisted logging,https://www.sciencedirect.com/science/article/pii/S0167739X25000809,2025.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
Optimizing in-memory database engine for AI-powered on-line decision augmentation using persistent memory,https://dl.acm.org/doi/abs/10.14778/3446095.3446102,2021.0,30,"""Optane"" ""Database""",Yes,not duplicate,,,
System evaluation of the intel optane byte-addressable nvm,https://dl.acm.org/doi/abs/10.1145/3357526.3357568,2019.0,166,"""Optane"" ""Database""",Yes,duplicate,,,
A comprehensive empirical study of file systems on optane persistent memory,https://ieeexplore.ieee.org/abstract/document/9605448/,2021.0,2,"""Optane"" ""Database""",Yes,duplicate,,,
NVMulator: A configurable open-source non-volatile memory emulator for FPGAs,https://link.springer.com/chapter/10.1007/978-3-031-42921-7_3,2023.0,2,"""Optane"" ""Database""",Yes,not duplicate,,,
Architecting Heterogeneous Memory Systems with DRAM Technology Only: A Case Study on Relational Database,https://ieeexplore.ieee.org/abstract/document/9307020/,2020.0,1,"""Optane"" ""Database""",Yes,not duplicate,,,
Performance evaluation of the intel optane dc memory with scientific benchmarks,https://ieeexplore.ieee.org/abstract/document/8946136/,2019.0,20,"""Optane"" ""Database""",Yes,not duplicate,,,
PnP: Rethinking Page Placement and Persistence Mechanisms to Support the new Intel Optane DC Persistent Memory,https://www.dpss.inesc-id.pt/~jpbarreto/data/uploads/thesis/miguel-marques-midterm.pdf,,0,"""Optane"" ""Database""",No,duplicate,,,
A NUMA-aware Graph Database for Hybrid Memory System,https://ieeexplore.ieee.org/abstract/document/10491661/,2023.0,1,"""Optane"" ""Database""",Yes,duplicate,,,
Single-node partitioned-memory for huge graph analytics: cost and performance trade-offs,https://dl.acm.org/doi/abs/10.1145/3458817.3476156,2021.0,8,"""Optane"" ""Database""",Yes,duplicate,,,
X-SSD: A storage system with native support for database logging and replication,https://dl.acm.org/doi/abs/10.1145/3514221.3526188,2022.0,22,"""Optane"" ""Database""",Yes,not duplicate,,,
Disaggregated database systems,https://dl.acm.org/doi/abs/10.1145/3555041.3589403,2023.0,20,"""Optane"" ""Database""",Yes,not duplicate,,,
Intel optane dcpmm and serverless computing,https://arxiv.org/abs/2109.11021,2021.0,3,"""Optane"" ""Database""",Yes,duplicate,,,
NF-log: Revisiting log writes in relational database for efficient persistent memory utilization,https://s-space.snu.ac.kr/handle/10371/187783,2022.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
An Efficient Bucket Logging for Persistent Memory,https://link.springer.com/chapter/10.1007/978-3-030-85896-4_13,2021.0,0,"""Optane"" ""Database""",Yes,duplicate,,,
"{SpanDB}: A fast,{Cost-Effective}{LSM-tree} based {KV} store on hybrid storage",https://www.usenix.org/conference/fast21/presentation/chen-hao,2021.0,116,"""Optane"" ""Database""",Yes,not duplicate,,,
PSL-DB: 비휘발성 메모리 환경에서 스킵리스트를 이용한 LSM-tree 최적화: PSL-DB: non volatile memory-optimized LSM-tree with skiplist,https://www.dbpia.co.kr/journal/detail?nodeId=T15659922,2020.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
The preliminary evaluation of a hypervisor-based virtualization mechanism for intel optane dc persistent memory module,https://arxiv.org/abs/1907.12014,1907.0,19,"""Optane"" ""Database""",No,not duplicate,,,
A Novel Index-Organized Storage Model for Hybrid DRAM-PM Main Memory Database Systems,https://www.researchsquare.com/article/rs-5286510/latest,2024.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
A read-efficient and write-optimized hash table for Intel Optane DC Persistent Memory,https://www.sciencedirect.com/science/article/pii/S0167739X24003297,2024.0,1,"""Optane"" ""Database""",Yes,duplicate,,,
A Novel Index-Organized Data Layout for Hybrid DRAM-PM Main Memory Database Systems,https://www.researchsquare.com/article/rs-5249532/latest,2024.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
[CITATION] Using Intel Optane DC Persistent Memory with Oracle TimesTen In-Memory Database,,2020.0,2,"""Optane"" ""Database""",Yes,not duplicate,,,
Persistent B+-Tree index evaluation over heterogeneous DRAM/NVM systems,https://dspace.lib.ntua.gr/xmlui/bitstream/handle/123456789/58581/thesis_skovola_upload.pdf?sequence=1,2024.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
Extending Memory Capacity in Modern Consumer Systems With Emerging Non-Volatile Memory: Experimental Analysis and Characterization Using the Intel Optane …,https://ieeexplore.ieee.org/abstract/document/10258271/,2023.0,2,"""Optane"" ""Database""",Yes,duplicate,,,
ZTBP: eBPF-Driven Analysis for Improved Random Read Performance in ZNS Devices via DB Clustering,https://ieeexplore.ieee.org/abstract/document/10628420/,2024.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
Towards an unwritten contract of intel optane {SSD},https://www.usenix.org/conference/hotstorage19/presentation/wu-kan,2019.0,92,"""Optane"" ""Database""",Yes,duplicate,,,
PSL-DB: 비휘발성 메모리 환경에서 스킵리스트를 이용한 LSM-Tree 최적화,https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE09366401,2020.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
The Embedded IoT Time Series Database for Hybrid Solid‐State Storage System,https://onlinelibrary.wiley.com/doi/abs/10.1155/2021/9948533,2021.0,8,"""Optane"" ""Database""",Yes,not duplicate,,,
Special issue on the best papers of DaMoN 2019,https://link.springer.com/article/10.1007/s00778-020-00629-2,2020.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
Persistent memory disaggregation for cloud-native relational databases,https://dl.acm.org/doi/abs/10.1145/3582016.3582055,2023.0,17,"""Optane"" ""Database""",Yes,duplicate,,,
SaS: SSD as SQL database system,https://dl.acm.org/doi/abs/10.14778/3461535.3461538,2021.0,13,"""Optane"" ""Database""",Yes,not duplicate,,,
Radiant: efficient page table management for tiered memory systems,https://dl.acm.org/doi/abs/10.1145/3459898.3463907,2021.0,25,"""Optane"" ""Database""",Yes,not duplicate,,,
Early evaluation of intel optane non-volatile memory with hpc i/o workloads,https://arxiv.org/abs/1708.02199,2017.0,34,"""Optane"" ""Database""",No,duplicate,,,
An efficient in-memory analytics system based on persistent memory,https://ieeexplore.ieee.org/abstract/document/10020461/,2022.0,1,"""Optane"" ""Database""",Yes,duplicate,,,
An Empirical Evaluation and Analysis of Performance of Multiple Optane SSDs,https://ieeexplore.ieee.org/abstract/document/9333865/,2021.0,4,"""Optane"" ""Database""",Yes,not duplicate,,,
Zen: A high-throughput log-free OLTP engine for non-volatile main memory,https://dl.acm.org/doi/abs/10.14778/3446095.3446105,2021.0,36,"""Optane"" ""Database""",Yes,not duplicate,,,
Adapting database components to heterogeneous environments,https://www.research-collection.ethz.ch/bitstream/handle/20.500.11850/679438/8/koutsoukos_thesis.pdf,2024.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
[CITATION] Persistent memory performance in vSphere 6.7,,2019.0,2,"""Optane"" ""Database""",Yes,not duplicate,,,
Building blocks for persistent memory: How to get the most out of your new memory?,https://link.springer.com/article/10.1007/s00778-020-00622-9,2020.0,39,"""Optane"" ""Database""",Yes,duplicate,,,
Extending In-Memory OLTP with Persistent Memory.,https://www.adms-conf.org/2021-camera-ready/avni_adms21.pdf,2021.0,2,"""Optane"" ""Database""",Yes,not duplicate,,,
[C] Guest post: Intel Optane and in-memory databases,,2018.0,2,"""Optane"" ""Database""",No,not duplicate,,,
"Tiered Storage in Modern Key-Value Stores: Performance, Storage-Efficiency, and Cost-Efficiency Considerations",https://ieeexplore.ieee.org/abstract/document/10488241/,2024.0,3,"""Optane"" ""Database""",Yes,duplicate,,,
"Leveraging NVMe SSDs for building a fast, cost-effective, LSM-tree-based KV store",https://dl.acm.org/doi/abs/10.1145/3480963,2021.0,19,"""Optane"" ""Database""",Yes,duplicate,,,
Revisiting persistent indexing structures on Intel Optane DC persistent memory,https://link.springer.com/article/10.1007/s11390-020-9871-0,2021.0,8,"""Optane"" ""Database""",Yes,duplicate,,,
Rethinking key-value store for byte-addressable optane persistent memory,https://dl.acm.org/doi/abs/10.1145/3489517.3530535,2022.0,3,"""Optane"" ""Database""",Yes,duplicate,,,
Has intel created a universal memory technology?[news],https://ieeexplore.ieee.org/abstract/document/7906883/,2017.0,41,"""Optane"" ""Database""",No,not duplicate,,,
Flexhm: A practical system for heterogeneous memory with flexible and efficient performance optimizations,https://dl.acm.org/doi/abs/10.1145/3565885,2022.0,5,"""Optane"" ""Database""",Yes,duplicate,,,
Design of Database Systems with DRAM-only Heterogeneous Memory Architecture,https://ieeexplore.ieee.org/abstract/document/9101540/,2020.0,1,"""Optane"" ""Database""",Yes,not duplicate,,,
Scalable Global Grid catalogue for LHC Run3 and beyond,https://arxiv.org/abs/1704.05272,2017.0,1,"""Optane"" ""Database""",No,not duplicate,,,
Hemem: Scalable tiered memory management for big data applications and real nvm,https://dl.acm.org/doi/abs/10.1145/3477132.3483550,2021.0,131,"""Optane"" ""Database""",Yes,duplicate,,,
Hiengine: How to architect a cloud-native memory-optimized database engine,https://dl.acm.org/doi/abs/10.1145/3514221.3526043,2022.0,11,"""Optane"" ""Database""",Yes,not duplicate,,,
Ncredis: An nvm-optimized redis with memory caching,https://link.springer.com/chapter/10.1007/978-3-030-86475-0_7,2021.0,7,"""Optane"" ""Database""",Yes,not duplicate,,,
Spitfire: A three-tier buffer manager for volatile and non-volatile memory,https://dl.acm.org/doi/abs/10.1145/3448016.3452819,2021.0,60,"""Optane"" ""Database""",Yes,duplicate,,,
Disperse Access Considered Energy Inefficiency in Intel Optane DC Persistent Memory Servers,https://ieeexplore.ieee.org/abstract/document/9355739/,2020.0,0,"""Optane"" ""Database""",Yes,duplicate,,,
Scalable global grid catalogue for Run3 and beyond,https://iopscience.iop.org/article/10.1088/1742-6596/898/9/092006/meta,2017.0,0,"""Optane"" ""Database""",No,not duplicate,,,
On the Discontinuation of Persistent Memory: Looking Back to Look Forward,https://par.nsf.gov/servlets/purl/10431674,2023.0,1,"""Optane"" ""Database""",Yes,not duplicate,,,
P-massive: a real-time search engine for a multi-terabyte mass spectrometry database,https://ieeexplore.ieee.org/abstract/document/10046108/,2022.0,8,"""Optane"" ""Database""",Yes,not duplicate,,,
"The past, present and future of indexing on persistent memory",https://dl.acm.org/doi/abs/10.14778/3554821.3554897,2022.0,16,"""Optane"" ""Database""",Yes,duplicate,,,
Memory-optimized multi-version concurrency control for disk-based database systems,https://dl.acm.org/doi/abs/10.14778/3551793.3551832,2022.0,10,"""Optane"" ""Database""",Yes,not duplicate,,,
정보과학회논문지 7 월호,https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE09414778,,0,"""Optane"" ""Database""",No,not duplicate,,,
Next generation storage: Non-Volatile Memory,https://www.neliti.com/publications/333010/next-generation-storage-non-volatile-memory,2024.0,0,"""Optane"" ""Database""",Yes,duplicate,,,
Spmfs: A scalable persistent memory file system on optane persistent memory,https://dl.acm.org/doi/abs/10.1145/3472456.3472503,2021.0,10,"""Optane"" ""Database""",Yes,duplicate,,,
A new NVM device driver for IoT time series database,https://www.mdpi.com/2072-666X/13/3/385,2022.0,3,"""Optane"" ""Database""",Yes,not duplicate,,,
The art of latency hiding in modern database engines,https://dl.acm.org/doi/abs/10.14778/3632093.3632117,2023.0,13,"""Optane"" ""Database""",Yes,not duplicate,,,
Persistent memory as an effective alternative to random access memory in metagenome assembly,https://link.springer.com/article/10.1186/s12859-022-05052-8,2022.0,2,"""Optane"" ""Database""",Yes,not duplicate,,,
DOMe: A deduplication optimization method for the NewSQL database backups,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0185189,2017.0,5,"""Optane"" ""Database""",No,duplicate,,,
