Paper title,Paper link,Year of publishing,Number of citations,Keywords,Relevant for study,Duplicate,Reviewer,Applicable/Non Applicable,Reason for choosing/ not choosing the research paper
JIT happens: Transactional Graph Processing in Persistent Memory meets Just-In-Time Compilation.,https://www.academia.edu/download/80795384/p67.pdf,2021,18,"""Optane"" ""Storage+Engine""",Yes,,,,
Pacman: An efficient compaction approach for {Log-Structured}{Key-Value} store on persistent memory,https://www.usenix.org/conference/atc22/presentation/wang-jing,2022,34,"""Optane"" ""Storage+Engine""",Yes,,,,
Flatlsm: write-optimized lsm-tree for pm-based kv stores,https://dl.acm.org/doi/abs/10.1145/3579855,2023,7,"""Optane"" ""Storage+Engine""",Yes,,,,
CINDA: Using Cache-Coherent Interconnects for Accelerating Databases by Enabling Near-Data Processing of Update Transactions,https://ieeexplore.ieee.org/abstract/document/10949789/,2025,0,"""Optane"" ""Storage+Engine""",Yes,,,,
An NVM SSD-optimized query processing framework,https://dl.acm.org/doi/abs/10.1145/3340531.3412010,2020,4,"""Optane"" ""Storage+Engine""",Yes,,,,
Achieving {Wire-Latency} Storage Systems by Exploiting Hardware {ACKs},https://www.usenix.org/conference/nsdi25/presentation/wang-qing,2025,0,"""Optane"" ""Storage+Engine""",Yes,,,,
Architecting Heterogeneous Memory Systems with DRAM Technology Only: A Case Study on Relational Database,https://ieeexplore.ieee.org/abstract/document/9307020/,2020,1,"""Optane"" ""Storage+Engine""",Yes,,,,
Zen+: a robust NUMA-aware OLTP engine optimized for non-volatile main memory,https://link.springer.com/article/10.1007/s00778-022-00737-1,2023,8,"""Optane"" ""Storage+Engine""",Yes,,,,
Evaluating Persistent Memory Range Indexes: Part Two [Extended Version],https://arxiv.org/abs/2201.13047,2022,1,"""Optane"" ""Storage+Engine""",Yes,,,,
Boosting write performance of KV stores: An NVM-enabled storage collaboration approach,https://ieeexplore.ieee.org/abstract/document/10597679/,2024,3,"""Optane"" ""Storage+Engine""",Yes,,,,
Hemem: Scalable tiered memory management for big data applications and real nvm,https://dl.acm.org/doi/abs/10.1145/3477132.3483550,2021,131,"""Optane"" ""Storage+Engine""",Yes,,,,
A quantitative evaluation of persistent memory hash indexes,https://link.springer.com/article/10.1007/s00778-023-00812-1,2024,3,"""Optane"" ""Storage+Engine""",Yes,,,,
Scalable persistent memory file system with {Kernel-Userspace} collaboration,https://www.usenix.org/conference/fast21/presentation/chen-youmin,2021,75,"""Optane"" ""Storage+Engine""",Yes,,,,
NVM: Is it not very meaningful for databases?,https://www.research-collection.ethz.ch/handle/20.500.11850/630556,2023,7,"""Optane"" ""Storage+Engine""",Yes,,,,
NVMulator: A configurable open-source non-volatile memory emulator for FPGAs,https://link.springer.com/chapter/10.1007/978-3-031-42921-7_3,2023,2,"""Optane"" ""Storage+Engine""",Yes,,,,
"Real-time analytics, hybrid transactional/analytical processing, in-memory data management, and non-volatile memory",https://ieeexplore.ieee.org/abstract/document/9394173/,2020,4,"""Optane"" ""Storage+Engine""",Yes,,,,
The storage hierarchy is not a hierarchy: Optimizing caching on modern storage devices with orthus,https://www.usenix.org/conference/fast21/presentation/wu-kan,2021,69,"""Optane"" ""Storage+Engine""",Yes,,,,
uTree: a persistent B+-tree with low tail latency,https://dl.acm.org/doi/abs/10.14778/3407790.3407850,2020,88,"""Optane"" ""Storage+Engine""",Yes,,,,
Hybrid data layouts for tiered HTAP databases with pareto-optimal data placements,https://ieeexplore.ieee.org/abstract/document/8509249/,2018,33,"""Optane"" ""Storage+Engine""",No,,,,
PetPS: supporting huge embedding models with persistent memory,https://dl.acm.org/doi/abs/10.14778/3579075.3579077,2023,9,"""Optane"" ""Storage+Engine""",Yes,,,,
Three-level Compact Caching for Search Engines Based on Solid State Drives,https://ieeexplore.ieee.org/abstract/document/9781024/,2021,1,"""Optane"" ""Storage+Engine""",Yes,,,,
Revisiting active object stores: Bringing data locality to the limit with NVM,https://www.sciencedirect.com/science/article/pii/S0167739X21004210,2022,3,"""Optane"" ""Storage+Engine""",Yes,,,,
Enhancing Metadata Transfer Efficiency: Unlocking the Potential of DAOS in the ADIOS context,https://dl.acm.org/doi/abs/10.1145/3624062.3624193,2023,3,"""Optane"" ""Storage+Engine""",Yes,,,,
"Dstore: A fast, tailless, and quiescent-free object store for pmem",https://dl.acm.org/doi/abs/10.1145/3431379.3460649,2021,3,"""Optane"" ""Storage+Engine""",Yes,,,,
Boss: Bandwidth-optimized search accelerator for storage-class memory,https://ieeexplore.ieee.org/abstract/document/9499890/,2021,4,"""Optane"" ""Storage+Engine""",Yes,,,,
HeuristicDB: a hybrid storage database system using a non-volatile memory block device,https://dl.acm.org/doi/abs/10.1145/3456727.3463774,2021,8,"""Optane"" ""Storage+Engine""",Yes,,,,
QuickCheck: Using speculation to reduce the overhead of checks in nvm frameworks,https://dl.acm.org/doi/abs/10.1145/3313808.3313822,2019,11,"""Optane"" ""Storage+Engine""",Yes,,,,
Plush: A write-optimized persistent log-structured hash-table,https://dl.acm.org/doi/abs/10.14778/3551793.3551839,2022,27,"""Optane"" ""Storage+Engine""",Yes,,,,
Optimizing databases by learning hidden parameters of solid state drives,https://dl.acm.org/doi/abs/10.14778/3372716.3372724,2019,13,"""Optane"" ""Storage+Engine""",Yes,,,,
Efficient Caching For Non-Volatile Memory-Backed Search Indices,https://shbakram.github.io/assets/papers/honors-thesis-kilrain.pdf,2022,0,"""Optane"" ""Storage+Engine""",Yes,,,,
A fast and flexible hardware-based virtualization mechanism for computational storage devices,https://www.usenix.org/conference/atc21/presentation/kwon,2021,17,"""Optane"" ""Storage+Engine""",Yes,,,,
4.6 Non-volatile Memory in Database Systems,https://drops.dagstuhl.de/storage/04dagstuhl-reports/volume11/issue06/21283/DagRep.11.6.38/DagRep.11.6.38.pdf#page=13,,0,"""Optane"" ""Storage+Engine""",No,,,,
LiveGraph: A transactional graph storage system with purely sequential adjacency list scans,https://arxiv.org/abs/1910.05773,2019,94,"""Optane"" ""Storage+Engine""",Yes,,,,
Performance benefits of Intel (R) OptaneTM DC persistent memory for the parallel processing of large neuroimaging data,https://arxiv.org/abs/1912.11794,1912,0,"""Optane"" ""Storage+Engine""",No,,,,
Enabling low tail latency on multicore key-value stores,https://dl.acm.org/doi/abs/10.14778/3384345.3384356,2020,39,"""Optane"" ""Storage+Engine""",Yes,,,,
Unification of Temporary Storage in the {NodeKernel} Architecture,https://www.usenix.org/conference/atc19/presentation/stuedi,2019,40,"""Optane"" ""Storage+Engine""",Yes,,,,
SPIRIT: Scalable and Persistent In-Memory Indices for Real-Time Search,https://shbakram.github.io/assets/papers/tacoSPIRITfinal2024.pdf,2024,0,"""Optane"" ""Storage+Engine""",Yes,,,,
Evaluation of intel memory drive technology performance for scientific applications,https://dl.acm.org/doi/abs/10.1145/3286475.3286479,2018,7,"""Optane"" ""Storage+Engine""",No,,,,
{MDev-NVMe}: A {NVMe} storage virtualization solution with mediated {Pass-Through},https://www.usenix.org/conference/atc18/presentation/peng,2018,70,"""Optane"" ""Storage+Engine""",No,,,,
PMSort: An adaptive sorting engine for persistent memory,https://www.sciencedirect.com/science/article/pii/S1383762121001922,2021,6,"""Optane"" ""Storage+Engine""",Yes,,,,
Early Experience of Utilizing Persistent Memory for Database Bulk Loading,http://157.82.157.21/new/uploads/publication_file/file/981/FAST_22_WiP_PM_for_Bulkload.pdf,,0,"""Optane"" ""Storage+Engine""",No,,,,
{OmniCache}: Collaborative Caching for Near-storage Accelerators,https://www.usenix.org/conference/fast24/presentation/zhang-jian,2024,2,"""Optane"" ""Storage+Engine""",Yes,,,,
A new NVM device driver for IoT time series database,https://www.mdpi.com/2072-666X/13/3/385,2022,3,"""Optane"" ""Storage+Engine""",Yes,,,,
HTStore: A High-Performance Mixed Index Based Key-Value Store for Update-Intensive Workloads,https://link.springer.com/chapter/10.1007/978-981-97-2387-4_34,2023,0,"""Optane"" ""Storage+Engine""",Yes,,,,
LUDA: Boost LSM key value store compactions with GPUs,https://arxiv.org/abs/2004.03054,2020,11,"""Optane"" ""Storage+Engine""",Yes,,,,
BaM: A case for enabling fine-grain high throughput GPU-orchestrated access to storage,https://www.academia.edu/download/114662378/2203.04910v2.pdf,2022,12,"""Optane"" ""Storage+Engine""",Yes,,,,
Redesigning the Sorting Engine for Persistent Memory,https://link.springer.com/chapter/10.1007/978-3-030-73200-4_27,2021,0,"""Optane"" ""Storage+Engine""",Yes,,,,
MOSIQS: Persistent memory object storage with metadata indexing and querying for scientific computing,https://ieeexplore.ieee.org/abstract/document/9448213/,2021,12,"""Optane"" ""Storage+Engine""",Yes,,,,
p2KVS: a portable 2-dimensional parallelizing framework to improve scalability of key-value stores on SSDs,https://dl.acm.org/doi/abs/10.1145/3492321.3519567,2022,12,"""Optane"" ""Storage+Engine""",Yes,,,,
Hybrid-Memcached: A Novel Approach for Memcached Persistence Optimization With Hybrid Memory,https://ieeexplore.ieee.org/abstract/document/10492614/,2024,0,"""Optane"" ""Storage+Engine""",Yes,,,,
Fastmove: A Comprehensive Study of On-Chip DMA and its Demonstration for Accelerating Data Movement in NVM-based Storage Systems,https://dl.acm.org/doi/abs/10.1145/3656477,2024,0,"""Optane"" ""Storage+Engine""",Yes,,,,
Optimizing Metadata Exchange: Leveraging DAOS for ADIOS Metadata I/O,https://ieeexplore.ieee.org/abstract/document/10528927/,2024,1,"""Optane"" ""Storage+Engine""",Yes,,,,
Design of Database Systems with DRAM-only Heterogeneous Memory Architecture,https://ieeexplore.ieee.org/abstract/document/9101540/,2020,1,"""Optane"" ""Storage+Engine""",Yes,,,,
Indexing on Non-volatile Memory,https://link.springer.com/content/pdf/10.1007/978-3-031-47627-3.pdf,2023,4,"""Optane"" ""Storage+Engine""",Yes,,,,
Persistent memory object storage and indexing for scientific computing,https://ieeexplore.ieee.org/abstract/document/9306949/,2020,12,"""Optane"" ""Storage+Engine""",Yes,,,,
BPF-oF: Storage function pushdown over the network,https://arxiv.org/abs/2312.06808,2023,3,"""Optane"" ""Storage+Engine""",Yes,,,,
NF-log: Revisiting log writes in relational database for efficient persistent memory utilization,https://s-space.snu.ac.kr/handle/10371/187783,2022,0,"""Optane"" ""Storage+Engine""",Yes,,,,
Extending memory capacity in consumer devices with emerging non-volatile memory: An experimental study,https://arxiv.org/abs/2111.02325,2021,9,"""Optane"" ""Storage+Engine""",Yes,,,,
TrieKV: A High-Performance Key-Value Store Design with Memory as Its First-Class Citizen,https://ieeexplore.ieee.org/abstract/document/10704015/,2024,1,"""Optane"" ""Storage+Engine""",Yes,,,,
"{FVM}:{FPGA-assisted} Virtual Device Emulation for Fast, Scalable, and Flexible Storage Virtualization",https://www.usenix.org/conference/osdi20/presentation/kwon,2020,35,"""Optane"" ""Storage+Engine""",Yes,,,,
How to use persistent memory in your database,https://arxiv.org/abs/2112.00425,2021,10,"""Optane"" ""Storage+Engine""",Yes,,,,
SpacKV: A Pmem-Aware Key-Value Separation Store Based on LSM-Tree,https://link.springer.com/chapter/10.1007/978-3-031-21395-3_30,2022,2,"""Optane"" ""Storage+Engine""",Yes,,,,
"Leveraging NVMe SSDs for building a fast, cost-effective, LSM-tree-based KV store",https://dl.acm.org/doi/abs/10.1145/3480963,2021,19,"""Optane"" ""Storage+Engine""",Yes,,,,
Improving Performance of the LSM Tree-Based Key-Value Store by Leveraging High-Speed SSDs,https://s-space.snu.ac.kr/handle/10371/209996,2024,0,"""Optane"" ""Storage+Engine""",Yes,,,,
Performance Analysis of Real-Time Big Data Search Platform Based on High-Capacity Persistent Memory,https://koreascience.kr/article/JAKO202325443300107.page,2023,2,"""Optane"" ""Storage+Engine""",Yes,,,,
DANSEN: Database acceleration on native computational storage by exploiting NDP,https://dl.acm.org/doi/abs/10.1145/3655625,2024,1,"""Optane"" ""Storage+Engine""",Yes,,,,
{CompoundFS}: Compounding {I/O} Operations in Firmware File Systems,https://www.usenix.org/conference/hotstorage20/presentation/ren,2020,7,"""Optane"" ""Storage+Engine""",Yes,,,,
Anchor: A library for building secure persistent memory systems,https://dl.acm.org/doi/abs/10.1145/3626718,2023,3,"""Optane"" ""Storage+Engine""",Yes,,,,
Fast and Scalable Text Search using Non-Volatile Main Memory,https://shbakram.github.io/assets/papers/honors-thesis-adi.pdf,2022,0,"""Optane"" ""Storage+Engine""",Yes,,,,
Tair-PMem: a fully durable non-volatile memory database,https://dl.acm.org/doi/abs/10.14778/3554821.3554827,2022,17,"""Optane"" ""Storage+Engine""",Yes,,,,
XPGraph: XPline-friendly persistent memory graph stores for large-scale evolving graphs,https://ieeexplore.ieee.org/abstract/document/9923828/,2022,11,"""Optane"" ""Storage+Engine""",Yes,,,,
Enhancing System Performance Using Persistent RAM Modules as Storage Class Memory,https://search.proquest.com/openview/fcc9c274f00c00184c8dff529a2de780/1?pq-origsite=gscholar&cbl=2026366&diss=y,2022,0,"""Optane"" ""Storage+Engine""",Yes,,,,
Revamping storage class memory with hardware automated memory-over-storage solution,https://ieeexplore.ieee.org/abstract/document/9499748/,2021,10,"""Optane"" ""Storage+Engine""",Yes,,,,
"Studies on the energy and deep memory behaviour of a cache-oblivious, task-based hyperbolic PDE solver",https://journals.sagepub.com/doi/abs/10.1177/1094342019842645,2019,20,"""Optane"" ""Storage+Engine""",Yes,,,,
ACEing the Bufferpool Management Paradigm for Modern Storage Devices,https://ieeexplore.ieee.org/abstract/document/10184709/,2023,15,"""Optane"" ""Storage+Engine""",Yes,,,,
Openembedding: A distributed parameter server for deep learning recommendation models using persistent memory,https://ieeexplore.ieee.org/abstract/document/10184695/,2023,3,"""Optane"" ""Storage+Engine""",Yes,,,,
An efficient sorting algorithm for non-volatile memory,https://www.worldscientific.com/doi/abs/10.1142/S0218194021400143,2021,6,"""Optane"" ""Storage+Engine""",Yes,,,,
Exploiting Persistent CPU Cache for Scalable Persistent Hash Index,https://ieeexplore.ieee.org/abstract/document/10597906/,2024,2,"""Optane"" ""Storage+Engine""",Yes,,,,
Towards persistent memory based stateful serverless computing for big data applications,https://people.cs.vt.edu/lyuze/files/pm_serverless.pdf,2023,1,"""Optane"" ""Storage+Engine""",Yes,,,,
"{ArchTM}:{Architecture-Aware}, high performance transaction for persistent memory",https://www.usenix.org/conference/fast21/presentation/wu-kai,2021,31,"""Optane"" ""Storage+Engine""",Yes,,,,
Empowering Storage Systems Research with NVMeVirt: A Comprehensive NVMe Device Emulator,https://dl.acm.org/doi/abs/10.1145/3625006,2023,4,"""Optane"" ""Storage+Engine""",Yes,,,,
"Smartfvm: A fast, flexible, and scalable hardware-based virtualization for commodity storage devices",https://dl.acm.org/doi/abs/10.1145/3511213,2022,5,"""Optane"" ""Storage+Engine""",Yes,,,,
"{SpanDB}: A fast,{Cost-Effective}{LSM-tree} based {KV} store on hybrid storage",https://www.usenix.org/conference/fast21/presentation/chen-hao,2021,116,"""Optane"" ""Storage+Engine""",Yes,,,,
Persistent memory hash indexes: An experimental evaluation,https://dl.acm.org/doi/abs/10.14778/3446095.3446101,2021,55,"""Optane"" ""Storage+Engine""",Yes,,,,
Multi-tier buffer management and storage system design for non-volatile memory,https://arxiv.org/abs/1901.10938,1901,40,"""Optane"" ""Storage+Engine""",No,,,,
Designing an event store for a modern three-layer storage hierarchy,https://link.springer.com/article/10.1007/s13222-020-00356-6,2020,4,"""Optane"" ""Storage+Engine""",Yes,,,,
Speculative paging for future NVM storage,https://dl.acm.org/doi/abs/10.1145/3132402.3132409,2017,30,"""Optane"" ""Storage+Engine""",No,,,,
Revitalizing the Forgotten {On-Chip}{DMA} to Expedite Data Movement in {NVM-based} Storage Systems,https://www.usenix.org/conference/fast23/presentation/su,2023,11,"""Optane"" ""Storage+Engine""",Yes,,,,
P-massive: a real-time search engine for a multi-terabyte mass spectrometry database,https://ieeexplore.ieee.org/abstract/document/10046108/,2022,8,"""Optane"" ""Storage+Engine""",Yes,,,,
{OpenExpress}: Fully hardware automated open research framework for future fast {NVMe} devices,https://www.usenix.org/conference/atc20/presentation/jung,2020,30,"""Optane"" ""Storage+Engine""",Yes,,,,
Performance and protection in the ZoFS user-space NVM file system,https://dl.acm.org/doi/abs/10.1145/3341301.3359637,2019,136,"""Optane"" ""Storage+Engine""",Yes,,,,
Thread-specific Database Buffer Management in Multi-core NVM Storage Environments,http://nvmw.ucsd.edu/nvmw2021-program/nvmw2021-data/nvmw2021-paper5-final_version_your_extended_abstract.pdf,,0,"""Optane"" ""Storage+Engine""",No,,,,
A multi-hashing index for hybrid dram-nvm memory systems,https://www.sciencedirect.com/science/article/pii/S1383762122001047,2022,14,"""Optane"" ""Storage+Engine""",Yes,,,,
The five minute rule thirty years later and its impact on the storage hierarchy,https://infoscience.epfl.ch/record/230398/files/adms-talk.pdf,2017,27,"""Optane"" ""Storage+Engine""",No,,,,
Pipelined Query Processing Using Non-volatile Memory SSDs,https://link.springer.com/chapter/10.1007/978-3-030-60290-1_35,2020,0,"""Optane"" ""Storage+Engine""",Yes,,,,
"A survey on persistent memory indexes: Recent advances, challenges and opportunities",https://www.sciencedirect.com/science/article/pii/S1383762124000778,2024,1,"""Optane"" ""Storage+Engine""",Yes,,,,
SPX: A Versatile Spatial Indexing Framework,https://repositum.tuwien.at/handle/20.500.12708/203924,2024,0,"""Optane"" ""Storage+Engine""",Yes,,,,
Dash: Scalable hashing on persistent memory,https://arxiv.org/abs/2003.07302,2003,183,"""Optane"" ""Storage+Engine""",No,,,,
VStore: in-storage graph based vector search accelerator,https://dl.acm.org/doi/abs/10.1145/3489517.3530560,2022,15,"""Optane"" ""Storage+Engine""",Yes,,,,
NVLog: an Elegant Approach to Integrate NVM,https://www.usenix.org/publications/loginonline/nvlog-elegant-approach-integrate-nvm,,0,"""Optane"" ""Storage+Engine""",No,,,,
Multi-Clock Snapshot Isolation Concurrency Control for NVM Database,https://ieeexplore.ieee.org/abstract/document/9802875/,2022,1,"""Optane"" ""Storage+Engine""",Yes,,,,
A Novel Index-Organized Storage Model for Hybrid DRAM-PM Main Memory Database Systems,https://www.researchsquare.com/article/rs-5286510/latest,2024,0,"""Optane"" ""Storage+Engine""",Yes,,,,
Boosting compaction in b-tree based key-value store by exploiting parallel reads in flash ssds,https://ieeexplore.ieee.org/abstract/document/9400358/,2021,6,"""Optane"" ""Storage+Engine""",Yes,,,,
Flutist: Parallelizing Transaction Processing for LSM-Tree-Based Relational Database,https://link.springer.com/chapter/10.1007/978-981-97-7238-4_29,2024,0,"""Optane"" ""Storage+Engine""",Yes,,,,
Building an efficient key-value store in a flexible address space,https://dl.acm.org/doi/abs/10.1145/3492321.3519555,2022,1,"""Optane"" ""Storage+Engine""",Yes,,,,
Instant graph query recovery on persistent memory,https://dl.acm.org/doi/abs/10.1145/3465998.3466011,2021,6,"""Optane"" ""Storage+Engine""",Yes,,,,
Blaze: Fast graph processing on fast SSDs,https://ieeexplore.ieee.org/abstract/document/10046050/,2022,9,"""Optane"" ""Storage+Engine""",Yes,,,,
Neos: A NVMe-GPUs Direct Vector Service Buffer in User Space,https://ieeexplore.ieee.org/abstract/document/10598129/,2024,4,"""Optane"" ""Storage+Engine""",Yes,,,,
A Hierarchical Heterogeneous IoT Time Series Data Index for NVM,https://ieeexplore.ieee.org/abstract/document/10831234/,2024,0,"""Optane"" ""Storage+Engine""",Yes,,,,
iMIV: in-Memory Integrity Verification for NVM,https://arxiv.org/abs/2407.09180,2024,0,"""Optane"" ""Storage+Engine""",Yes,,,,
Accelerating In Situ Analysis using Non-volatile Memory,https://dl.acm.org/doi/abs/10.1145/3624062.3624176,2023,1,"""Optane"" ""Storage+Engine""",Yes,,,,
Memory-optimized multi-version concurrency control for disk-based database systems,https://dl.acm.org/doi/abs/10.14778/3551793.3551832,2022,10,"""Optane"" ""Storage+Engine""",Yes,,,,
Nap: A {Black-Box} approach to {NUMA-Aware} persistent memory indexes,https://www.usenix.org/conference/osdi21/presentation/wang-qing,2021,51,"""Optane"" ""Storage+Engine""",Yes,,,,
DGAP: Efficient dynamic graph analysis on persistent memory,https://dl.acm.org/doi/abs/10.1145/3581784.3607106,2023,9,"""Optane"" ""Storage+Engine""",Yes,,,,
Nap: Persistent memory indexes for numa architectures,https://dl.acm.org/doi/abs/10.1145/3507922,2022,5,"""Optane"" ""Storage+Engine""",Yes,,,,
Workload-driven placement of column-store data structures on DRAM and NVM,https://dl.acm.org/doi/abs/10.1145/3465998.3466008,2021,11,"""Optane"" ""Storage+Engine""",Yes,,,,
"Benchmarking, Analyzing, and Optimizing WA of Partial Compaction in RocksDB",https://cs-people.bu.edu/zczhu/files/edbt25-zhu.pdf,2025,1,"""Optane"" ""Storage+Engine""",Yes,,,,
Enabling homomorphically encrypted inference for large DNN models,https://ieeexplore.ieee.org/abstract/document/9417740/,2021,36,"""Optane"" ""Storage+Engine""",Yes,,,,
CADedup: High-performance consistency-aware deduplication based on persistent memory,https://ieeexplore.ieee.org/abstract/document/9978314/,2022,4,"""Optane"" ""Storage+Engine""",Yes,,,,
Flexlog: A shared log for stateful serverless computing,https://dl.acm.org/doi/abs/10.1145/3588195.3592993,2023,5,"""Optane"" ""Storage+Engine""",Yes,,,,
"Dinomo: An elastic, scalable, high-performance key-value store for disaggregated persistent memory",https://par.nsf.gov/biblio/10469317,2023,38,"""Optane"" ""Storage+Engine""",Yes,,,,
Design considerations of A novel distributed key-value store for new storage,https://ieeexplore.ieee.org/abstract/document/9912261/,2022,3,"""Optane"" ""Storage+Engine""",Yes,,,,
Fluidkv: Seamlessly bridging the gap between indexing performance and memory-footprint on ultra-fast storage,https://dl.acm.org/doi/abs/10.14778/3648160.3648177,2024,5,"""Optane"" ""Storage+Engine""",Yes,,,,
Rethinking System Design With Awareness for Cross-Layer Aspects of Datacenter Storage,https://search.proquest.com/openview/45094a8759e6c580863f62d784db47bf/1?pq-origsite=gscholar&cbl=18750&diss=y,2024,0,"""Optane"" ""Storage+Engine""",Yes,,,,
TierBase: A Workload-Driven Cost-Optimized Key-Value Store,https://arxiv.org/abs/2505.06556,2025,0,"""Optane"" ""Storage+Engine""",Yes,,,,
MCF-KV: Multi-Cuckoo-Filter Index based Key-Value Store with Persistent Memory.,https://openproceedings.org/2024/conf/edbt/paper-68.pdf,2024,0,"""Optane"" ""Storage+Engine""",Yes,,,,
"Benchmarking, Analyzing, and Optimizing Write Amplification of Partial Compaction in RocksDB",https://openproceedings.org/2025/conf/edbt/paper-114.pdf,2025,0,"""Optane"" ""Storage+Engine""",Yes,,,,
A Novel Index-Organized Data Layout for Hybrid DRAM-PM Main Memory Database Systems,https://www.researchsquare.com/article/rs-5249532/latest,2024,0,"""Optane"" ""Storage+Engine""",Yes,,,,
Kreon: An efficient memory-mapped key-value store for flash storage,https://dl.acm.org/doi/abs/10.1145/3418414,2021,16,"""Optane"" ""Storage+Engine""",Yes,,,,
UHNVM: A Universal Heterogeneous Cache Design with Non-Volatile Memory,https://www.mdpi.com/2079-9292/10/15/1760,2021,0,"""Optane"" ""Storage+Engine""",Yes,,,,
Declog: Decentralized logging in non-volatile memory for time series database systems,https://dl.acm.org/doi/abs/10.14778/3617838.3617839,2023,3,"""Optane"" ""Storage+Engine""",Yes,,,,
PMLDS: An LSM-Tree Direct Managed Storage for Key-Value Stores on Byte-Addressable Devices,https://dl.acm.org/doi/abs/10.1145/3605573.3605629,2023,1,"""Optane"" ""Storage+Engine""",Yes,,,,
NEHASH: high-concurrency extendible hashing for non-volatile memory,https://link.springer.com/article/10.1631/fitee.2200462,2023,1,"""Optane"" ""Storage+Engine""",Yes,,,,
Scalable and High-Performance Large-Scale Dynamic Graph Storage and Processing System,https://dl.acm.org/doi/abs/10.1145/3715332,2025,0,"""Optane"" ""Storage+Engine""",Yes,,,,
Evaluating the effects of modern storage devices on the efficiency of parallel machine learning algorithms,https://www.worldscientific.com/doi/abs/10.1142/S0218213020600088,2020,3,"""Optane"" ""Storage+Engine""",Yes,,,,
{MT^ 2}: Memory Bandwidth Regulation on Hybrid {NVM/DRAM} Platforms,https://www.usenix.org/conference/fast22/presentation/yi-mt2,2022,23,"""Optane"" ""Storage+Engine""",Yes,,,,
Flexible NVMe request routing for virtual machines,https://ieeexplore.ieee.org/abstract/document/10579172/,2024,2,"""Optane"" ""Storage+Engine""",Yes,,,,
Accelerating Cloud-Native Databases with Distributed PMem Stores,https://ieeexplore.ieee.org/abstract/document/10184639/,2023,2,"""Optane"" ""Storage+Engine""",Yes,,,,
Towards buffer management with tiered main memory,https://dl.acm.org/doi/abs/10.1145/3639286,2024,7,"""Optane"" ""Storage+Engine""",Yes,,,,
APCache: An Adaptive Postings Cache in Heterogeneous Memory for Storage-Resident Search Indices,https://shbakram.github.io/assets/papers/honors-thesis-anson.pdf,2025,0,"""Optane"" ""Storage+Engine""",Yes,,,,
Enabling high-performance and secure userspace nvm file systems with the trio architecture,https://dl.acm.org/doi/abs/10.1145/3600006.3613171,2023,16,"""Optane"" ""Storage+Engine""",Yes,,,,
BPF for storage: an exokernel-inspired approach,https://dl.acm.org/doi/abs/10.1145/3458336.3465290,2021,32,"""Optane"" ""Storage+Engine""",Yes,,,,
X-SSD: A storage system with native support for database logging and replication,https://dl.acm.org/doi/abs/10.1145/3514221.3526188,2022,22,"""Optane"" ""Storage+Engine""",Yes,,,,
Persistent B+-Tree index evaluation over heterogeneous DRAM/NVM systems,https://dspace.lib.ntua.gr/xmlui/bitstream/handle/123456789/58581/thesis_skovola_upload.pdf?sequence=1,2024,0,"""Optane"" ""Storage+Engine""",Yes,,,,
Efficient hybrid polling for ultra-low latency storage devices,https://www.sciencedirect.com/science/article/pii/S1383762121002319,2022,14,"""Optane"" ""Storage+Engine""",Yes,,,,
